vehicle_brand,year,engine_capacity,miles_driven,selling_price,pin_code
Mitsubishi,2007,3,93,13900,91324
Toyota,2007,1.6,93,8500,55126
Mitsubishi,2007,1.6,94,7500,55345
Toyota,2007,2.4,95,11550,98033
Mitsubishi,2007,2,95,9300,94110
Volkswagen,2007,2,95,9500,45243
Renault,2007,1.4,96,5400,45243
BMW,2007,3,98,17900,33813
Renault,2007,1.4,98,7500,33174
Mercedes-Benz,2007,5.5,100,33900,92037
BMW,2007,3,100,22500,48135
Toyota,2007,2.4,100,13500,47303
BMW,2007,2.5,101,21700,97401
Mitsubishi,2007,1.6,102,7200,44056
Mercedes-Benz,2007,2,103,18200,77252
Mercedes-Benz,2007,1.5,103,11700,91101
Toyota,2007,2.4,104,13300,15217
Audi,2007,4.2,105,23400,95616
Mitsubishi,2007,3.8,106,18900,45219
Toyota,2007,1.8,107,9300,5448
Toyota,2007,1.8,109,10700,2062
Toyota,2007,1.3,109,6900,15701-1348
Toyota,2007,2.4,110,12500,90039
Toyota,2007,4.5,112,25250,90039
Mitsubishi,2007,2.4,112,8100,95031
Mitsubishi,2007,2,113,8100,76109
Mitsubishi,2007,1.5,113,6999,30306
Mercedes-Benz,2007,4.7,114,21300,20653
Toyota,2007,5.7,115,25000,22305
Toyota,2007,2,115,14474,48105
Toyota,2007,1.6,115,8000,92009
Audi,2007,4.2,117,19999,7981
Volkswagen,2007,1.4,117,7300,92122
Volkswagen,2007,2,118,11500,2131
Mitsubishi,2007,1.6,118,6900,10538
Audi,2007,4.2,119,23500,94121
Volkswagen,2007,2,119,11500,98225
Toyota,2007,4,120,23400,28542
Mitsubishi,2007,2.5,120,12500,77006
Volkswagen,2007,2,120,10600,2472
Volkswagen,2007,1.9,120,8999,2140
BMW,2007,2,121,12900,11215
BMW,2007,2,122,13700,77006
Renault,2007,1.5,122,6200,48823
Toyota,2007,3.5,123,12800,68046
BMW,2007,3,125,21700,2115
Toyota,2007,3.5,127,14250,76028
Volkswagen,2007,1.6,127,9200,60068
Volkswagen,2007,1.4,127,7600,7090
Volkswagen,2007,1.39,127,7200,95903
Toyota,2007,4,128,22700,6680
Toyota,2007,4,128,25200,98502
Volkswagen,2007,2,128,12500,32506
Mitsubishi,2007,2.5,129,11900,55428
Toyota,2007,2.4,129,11990,43065
Mercedes-Benz,2007,5.5,130,25000,92882
Volkswagen,2007,3.6,130,17900,53188
Mitsubishi,2007,3,130,12000,86314
Mercedes-Benz,2007,3,130,17500,61832
BMW,2007,3,130,25500,46979
BMW,2007,2,130,12700,44313
Mercedes-Benz,2007,2,130,12900,32308
Toyota,2007,3.5,131,14700,2322
Toyota,2007,2.4,131,11700,78759
Audi,2007,2,131,11900,92728
Toyota,2007,1.6,131,8700,80513
Volkswagen,2007,1.6,132,9600,90039
Toyota,2007,2.7,133,17900,2135
Volkswagen,2007,2.5,133,16900,44512
Mitsubishi,2007,1.6,133,6500,59072
Toyota,2007,2.4,134,12900,32653
Toyota,2007,4,135,21200,48005
Toyota,2007,3.5,135,12400,89431
Mercedes-Benz,2007,3.5,135,21000,68122
Mitsubishi,2007,2,135,7700,60559
Toyota,2007,2,135,21500,20851
Toyota,2007,3.5,136,12700,55391
Audi,2007,3.2,136,16500,77057
Toyota,2007,1.6,136,8300,79416
BMW,2007,4.8,138,22000,23221
Toyota,2007,3.5,138,12500,60441
Mercedes-Benz,2007,2,138,14500,66048
Mercedes-Benz,2007,5,140,22700,60637
Audi,2007,4.2,140,16999,48198
Mitsubishi,2007,3.8,140,17900,48197
Toyota,2007,3.5,140,12500,98133
Mitsubishi,2007,2.5,140,11960,2891
Mitsubishi,2007,2.4,140,9500,83616
Mitsubishi,2007,2.4,140,12200,98001
Mitsubishi,2007,2.4,140,12999,83616
Toyota,2007,2.4,140,13300,74055
Toyota,2007,2.4,140,15500,19067
Volkswagen,2007,2,140,10600,60435
Mercedes-Benz,2007,1.7,140,12700,6880
Mitsubishi,2007,1.5,140,7500,30101
Toyota,2007,2.4,142,10100,49770
Mercedes-Benz,2007,2.2,142,18700,15701-2017
Volkswagen,2007,2,142,12900,2138
Renault,2007,1.9,142,4200,94403
Mercedes-Benz,2007,5.5,143,18500,61820
Mercedes-Benz,2007,3.2,143,21300,15701
Mitsubishi,2007,2,143,7900,92503
Mitsubishi,2007,2,143,8700,80903
Renault,2007,1.5,143,5800,55113
Toyota,2007,3.5,144,13500,55427
Volkswagen,2007,3.2,145,12400,84037
Volkswagen,2007,3,145,17900,19473
Toyota,2007,2.4,145,11700,30324
Mitsubishi,2007,2,145,8000,2143
Audi,2007,1.8,146,12500,53951
Mitsubishi,2007,2,147,8400,53951
Volkswagen,2007,2,147,10700,48302
Volkswagen,2007,3,148,17300,48302
BMW,2007,3,148,25500,98115
Audi,2007,4.2,150,23333,99163
Audi,2007,4.2,150,27300,91343
Mitsubishi,2007,2.4,150,8700,3885
Toyota,2007,2.4,150,12500,96707-1321
Renault,2007,2,150,4900,24450
Mitsubishi,2007,2,150,9500,3301
Audi,2007,3,151,29800,48105
Toyota,2007,1.6,151,9100,22630
Mercedes-Benz,2007,6.3,152,27500,94133
Audi,2007,4.2,152,22000,98103
Toyota,2007,3.5,152,15400,96707-1321
Mitsubishi,2007,1.6,152,6500,46219
Renault,2007,1.6,152,6800,94602
Toyota,2007,4,153,24999,90034
Volkswagen,2007,2.5,153,10200,4101
Mercedes-Benz,2007,2.2,154,9999,94703
Mitsubishi,2007,3,155,14200,60626
Mercedes-Benz,2007,3,155,18300,19072
Renault,2007,2,155,7550,16844
Mitsubishi,2007,1.6,155,6700,94402
Toyota,2007,4,156,26200,84057
Volkswagen,2007,1.6,156,9900,55108
Toyota,2007,2.7,157,16999,55421
Toyota,2007,2.4,157,12300,55403
BMW,2007,2,157,13300,55423
BMW,2007,5,158,26900,55419
Volkswagen,2007,2.5,158,17000,64154
Mitsubishi,2007,1.6,158,7000,20818
Volkswagen,2007,1.6,159,7200,10013
Renault,2007,1.5,159,5800,193122042
Toyota,2007,3.5,160,12999,93940
Mitsubishi,2007,3.2,160,18000,22932
Mercedes-Benz,2007,3,160,12700,44509
Mercedes-Benz,2007,3,160,24800,53216
Mitsubishi,2007,2,160,6999,60423
Renault,2007,2,160,7299,55118
Mitsubishi,2007,2,160,8200,11361
Toyota,2007,2,160,13699,14607
Mercedes-Benz,2007,5.5,162,26800,7043
BMW,2007,4.8,162,23900,1545
Toyota,2007,3.5,162,12450,91740
Renault,2007,1.4,162,6000,12604
Mercedes-Benz,2007,5.5,163,24500,63146
Mitsubishi,2007,3,165,10800,63138
Mitsubishi,2007,3,165,17700,94102
Mercedes-Benz,2007,3,165,22600,60626
Toyota,2007,1.8,165,8800,43202
Volkswagen,2007,3,167,17900,2332
BMW,2007,4.8,170,24500,92121
Mercedes-Benz,2007,2.8,170,15200,94941
Mitsubishi,2007,1.6,170,5900,27705
Audi,2007,3.6,172,19700,92026
Mercedes-Benz,2007,5,173,19200,55408
Volkswagen,2007,2,174,9555,94117
Audi,2007,3.6,175,19500,45056
Toyota,2007,2.4,175,12500,20003
Renault,2007,2,175,9600,30068
Mitsubishi,2007,1.6,175,6150,11230-1710
Audi,2007,2,177,15499,14850
Renault,2007,1.5,177,8300,45014
Volkswagen,2007,2.5,178,9900,2143
Volkswagen,2007,2.5,178,13000,55449
Toyota,2007,1.8,178,9800,98102
Mitsubishi,2007,1.6,178,7200,2143
BMW,2007,3,179,22500,15202
Volkswagen,2007,2.5,179,18200,80907
BMW,2007,2,179,15400,85287-2702
Audi,2007,3.6,180,23000,63141
Toyota,2007,3.5,180,10500,91403
BMW,2007,3,180,17300,97401
Volkswagen,2007,3,180,17800,92103
Toyota,2007,2.5,180,14500,2446
Mercedes-Benz,2007,2.2,180,14200,7666
Audi,2007,2,180,15500,7307
Renault,2007,1.5,180,5700,97212
Renault,2007,2,181,7400,95008
Audi,2007,4.2,183,21900,55330
Audi,2007,3.6,183,14900,7040
Volkswagen,2007,2,184,8500,91104
Toyota,2007,1.8,185,10200,92026
Volkswagen,2007,1.6,185,8900,55418
BMW,2007,3,186,21000,90024
Mercedes-Benz,2007,5.5,187,23900,1060
BMW,2007,4.8,187,16400,48103
BMW,2007,4.8,187,25500,14167
Toyota,2007,2.4,189,11800,55125
Mercedes-Benz,2007,6.3,190,21300,8904
Audi,2007,3,190,9999,92688
Mercedes-Benz,2007,3,190,17900,2144
Mercedes-Benz,2007,2.2,190,16500,18052
Mitsubishi,2007,1.6,190,6900,83301
Mercedes-Benz,2007,2.2,191,10900,60640
Mercedes-Benz,2007,2.2,191,10999,2139
Toyota,2007,3,192,27000,77008
Volkswagen,2007,2.5,192,17900,90035-4444
Toyota,2007,1.6,193,8450,70802
BMW,2007,3,194,23999,2038
BMW,2007,4.8,195,24500,97202
Volkswagen,2007,3.2,195,10700,55428
Mercedes-Benz,2007,3,195,15200,14618
Mitsubishi,2007,1.6,195,7500,1036
Audi,2007,4.2,197,18800,32301
Volkswagen,2007,1.6,198,8100,37209
BMW,2007,4.8,200,21600,1060
Volkswagen,2007,4.2,200,14999,48067
Toyota,2007,4,200,25500,55117
Mercedes-Benz,2007,4,200,25500,95370
Mitsubishi,2007,2.5,200,9900,55421
Volkswagen,2007,2,200,9250,2482
Volkswagen,2007,1.9,200,11800,94110
Renault,2007,1.5,200,7300,92107
Renault,2007,1.5,200,7400,96931
Renault,2007,1.5,200,7700,55413
Renault,2007,1.4,200,5000,98029
Volkswagen,2007,2,201,9700,44243
Volkswagen,2007,2,204,10900,79101
Audi,2007,4.2,205,23800,83712
Renault,2007,1.6,205,6250,33314
Volkswagen,2007,1.9,207,12500,10954
Mitsubishi,2007,1.6,207,8000,57747
Mercedes-Benz,2007,3.5,208,21000,14519
Mercedes-Benz,2007,3.2,210,28500,98107-2117
Mitsubishi,2007,2.4,210,8200,92802
Toyota,2007,4,211,23000,55439
Mercedes-Benz,2007,2.2,211,11700,45237
Volkswagen,2007,2,212,9000,95123
BMW,2007,3,213,16999,53705
Volkswagen,2007,2,214,7777,55407
Mercedes-Benz,2007,2.2,215,11999,52761
Volkswagen,2007,1.9,215,10300,55455
Mercedes-Benz,2007,5,216,15900,37919-4204
BMW,2007,4.8,216,22700,98153
Mercedes-Benz,2007,2.2,216,13900,20755
Audi,2007,1.8,217,12800,55116
BMW,2007,3,218,19900,55110
Mercedes-Benz,2007,2.2,218,12000,4901
Mercedes-Benz,2007,3,219,15900,90027
Renault,2007,1.6,219,6800,46911
Renault,2007,2,220,6700,55117
Renault,2007,2,220,9150,53716
Renault,2007,2,220,10000,55106
Mercedes-Benz,2007,3,222,13800,2115
Volkswagen,2007,2.5,223,9000,55410
Volkswagen,2007,1.9,223,6650,55113
Mercedes-Benz,2007,3.5,225,22000,98765
Mercedes-Benz,2007,3,230,17990,28001
Volkswagen,2007,2.5,230,15000,55127
Renault,2007,1.5,230,4600,55110
Mercedes-Benz,2007,3,232,13899,20815
Mercedes-Benz,2007,3,232,18900,55126
Mitsubishi,2007,3,235,11999,55421
BMW,2007,3,235,23900,54822
Mercedes-Benz,2007,2.2,235,20500,43214
Volkswagen,2007,2,235,10300,55112
Audi,2007,4.2,240,23000,55129
Toyota,2007,2.7,240,17835,55105
Volkswagen,2007,2.5,240,10900,55042
Renault,2007,1.5,242,7400,54720
Audi,2007,3,245,23500,55068
BMW,2007,2.5,245,18000,55305
Mercedes-Benz,2007,2.2,245,14200,55082
BMW,2007,2,245,8100,55345
Volkswagen,2007,2,245,11990,55108
Volkswagen,2007,2.5,248,12400,55105
Volkswagen,2007,1.9,248,9200,75240
Mercedes-Benz,2007,3.2,250,20900,55104
Volkswagen,2007,2.5,250,11300,83843
Mitsubishi,2007,2,250,8400,22206
Renault,2007,1.5,252,4999,55057
Mercedes-Benz,2007,3,259,13500,94538
BMW,2007,3,259,21700,53217
Toyota,2007,3.5,260,11300,55116
Volkswagen,2007,2,263,4900,37221
Volkswagen,2007,2.5,265,8200,48067
Renault,2007,2,265,10700,23220
Mercedes-Benz,2007,3,266,16800,60076
Mercedes-Benz,2007,3.2,270,15500,33785
Volkswagen,2007,2.5,270,10500,85202
Renault,2007,2,270,9400,92106
BMW,2007,2,274,8900,34952
Mercedes-Benz,2007,2.2,277,11900,76401
BMW,2007,2,285,10600,79912
Mercedes-Benz,2007,2.2,290,13500,97520
Volkswagen,2007,2.5,300,8000,94061
Volkswagen,2007,2.5,300,9900,55410
Mercedes-Benz,2007,2.2,300,11000,56303
Mercedes-Benz,2007,2.2,300,12250,27511
Mercedes-Benz,2007,2.2,307,11500,48464
Volkswagen,2007,2.5,310,9999,72032
Mercedes-Benz,2007,3,322,17977,22801
Mercedes-Benz,2007,3,390,7700,90032
Mercedes-Benz,2006,3.5,1,18500,92108
Mercedes-Benz,2006,2.2,1,11299,7666
BMW,2006,2,1,3500,94530
Renault,2006,1,1,2650,2828
Mercedes-Benz,2006,2.2,30,9600,60640
Renault,2006,1.4,30,3500,72701
Mitsubishi,2006,2.4,72,11500,97205
Mitsubishi,2006,2,72,30500,76401
Mitsubishi,2006,2.4,78,9000,10024
Toyota,2006,1.3,82,8200,30605
Toyota,2006,1.3,92,6900,98226
Toyota,2006,1.3,98,7500,98226
Renault,2006,1.4,100,4800,98642
Mercedes-Benz,2006,5.5,105,18700,48073
Mercedes-Benz,2006,1.8,105,13400,98199
Toyota,2006,4,107,20800,6032
Mitsubishi,2006,1.3,108,5999,43056
Toyota,2006,4,110,21900,10954
Mitsubishi,2006,2.4,110,9200,98136
Volkswagen,2006,2,110,9850,48098
Renault,2006,1.5,112,5600,20706
Renault,2006,1.4,114,4999,48103
Volkswagen,2006,2.5,117,18000,96803
Mitsubishi,2006,1.3,118,6000,11220
Toyota,2006,2.7,120,17777,30906
Mitsubishi,2006,2.4,120,9700,60640
Audi,2006,2,120,10200,74135
Toyota,2006,4,124,14900,20015
BMW,2006,3,125,17500,20194
Mitsubishi,2006,1.6,126,6300,76309
Renault,2006,2,127,7100,60513
Mitsubishi,2006,1.6,127,6400,75214
Volkswagen,2006,2,129,10200,97213
BMW,2006,2.5,130,21000,2151
Mitsubishi,2006,2.4,130,10500,77581
Audi,2006,2.4,130,12200,7601
Toyota,2006,2.3,130,9900,72211
Toyota,2006,2.4,131,13500,48073
Mitsubishi,2006,2.4,132,11100,27705
Volkswagen,2006,1.4,132,7500,8826
Toyota,2006,2.4,135,12300,98103
Toyota,2006,2.4,135,20000,49525
Mitsubishi,2006,1.6,137,7300,92626
Volkswagen,2006,2,140,13000,19104
Renault,2006,1.5,141,7999,75801
Mitsubishi,2006,2.4,142,11500,95616
Volkswagen,2006,2,142,7300,53715
Toyota,2006,2.7,146,18200,72701
Toyota,2006,2.4,147,14500,13165
Volkswagen,2006,1.6,147,8300,84770
Volkswagen,2006,2,148,9300,94024
Toyota,2006,2,149,13000,75226
Renault,2006,1.9,150,10700,90020
Renault,2006,1.5,151,5600,20716
Mercedes-Benz,2006,5,152,40000,91326
Toyota,2006,4,152,24000,98117
Mitsubishi,2006,1.6,152,6200,22203
Toyota,2006,2.7,153,18999,77459
Renault,2006,1.6,153,5500,10014
BMW,2006,3,154,16800,2144
Mercedes-Benz,2006,2.5,154,10200,12203
Mitsubishi,2006,2.4,156,9300,37343
Renault,2006,1.5,156,5100,98502
Mercedes-Benz,2006,3.5,157,19500,98125
Audi,2006,3,157,13000,10011
Volkswagen,2006,1.9,157,7700,10475
Mercedes-Benz,2006,3.5,159,16555,94111
Toyota,2006,3.5,160,13800,94043
Volkswagen,2006,2.5,160,12500,4240
Volkswagen,2006,2,160,4700,94040
Renault,2006,2,160,7500,4240
Volkswagen,2006,1.8,160,4100,55104
Volkswagen,2006,1.6,160,8900,19806
Toyota,2006,1,160,5750,94702
Volkswagen,2006,2,161,12500,19801
Mitsubishi,2006,1.6,161,6700,8872
Renault,2006,1.5,162,7300,80521
BMW,2006,3,164,14000,90012
Audi,2006,2.4,165,12500,93003
Toyota,2006,1.8,165,7899,90248
Mitsubishi,2006,1.6,165,5500,6511
Audi,2006,1.6,165,9800,77096
Volkswagen,2006,3.2,167,15500,60201
Volkswagen,2006,1.9,168,7900,94706
Toyota,2006,4,170,21800,97214
BMW,2006,3,170,24500,48073
Volkswagen,2006,1.9,170,13900,11214
Toyota,2006,1.8,170,9300,94086
Mitsubishi,2006,1.3,170,5700,76201
Mercedes-Benz,2006,3.2,171,14900,77351
Renault,2006,1.5,173,6999,30308
Mitsubishi,2006,3.2,174,16000,50111
Mercedes-Benz,2006,3.2,175,8300,28270
BMW,2006,3,175,9000,3867
Audi,2006,3,175,14300,94120
Mercedes-Benz,2006,3,178,14500,62225
Toyota,2006,2.4,179,11200,98368
Audi,2006,3.2,180,16300,95380
Audi,2006,3,180,16000,34243
Mercedes-Benz,2006,3,180,17200,98684
Renault,2006,1.4,180,4000,98052
Renault,2006,1.9,181,8900,97214
Volkswagen,2006,1.6,182,9999,98102
Renault,2006,2.5,183,10500,97233
Renault,2006,1.9,183,7600,91107
Audi,2006,4.2,185,20900,4240
Renault,2006,1.6,185,6800,10040
Audi,2006,4.2,186,19500,96813
Volkswagen,2006,3.2,186,12000,77005
Mitsubishi,2006,1.6,186,5800,20852
Volkswagen,2006,1.9,188,9500,52003
Mitsubishi,2006,1.6,189,7400,43560
Mitsubishi,2006,3,190,10800,92129
Audi,2006,3,190,11950,94107
Volkswagen,2006,1.9,190,6500,91006
Mitsubishi,2006,3,191,11500,94521
Mercedes-Benz,2006,3.5,193,20500,93108
Volkswagen,2006,2,195,9200,92119
Mitsubishi,2006,3,197,11700,92115
Audi,2006,2,197,13900,94530
Mercedes-Benz,2006,3.2,198,13700,2135
Toyota,2006,3.5,200,13100,94024
Audi,2006,2.7,200,8000,91325
Audi,2006,2.7,200,14200,80122
Volkswagen,2006,2.5,200,8750,94930
Volkswagen,2006,2.5,200,12850,94550
BMW,2006,2.5,200,12900,90630
Mitsubishi,2006,2,200,9000,92130
Audi,2006,1.8,200,10999,85224
Toyota,2006,2,201,12500,24018
Renault,2006,1.9,201,9900,1545
Toyota,2006,2.4,205,12600,1003
Volkswagen,2006,2,205,9500,77345
Renault,2006,1.9,205,8800,33301
Toyota,2006,2,208,15200,24015
Mercedes-Benz,2006,3,209,14899,43528
Audi,2006,3,210,7000,1605
BMW,2006,3,210,11800,13148
Mercedes-Benz,2006,2.2,210,15250,23186
Mercedes-Benz,2006,5.5,212,24750,60618
Volkswagen,2006,1.9,212,9500,48044
Mitsubishi,2006,3.8,215,17000,49006
BMW,2006,3,215,19000,24017
Volkswagen,2006,3,217,18500,46033
Volkswagen,2006,1.9,217,6950,35810
BMW,2006,3,218,12000,60641
Mercedes-Benz,2006,3,218,19800,95451
BMW,2006,2,218,11800,27713-9225
Renault,2006,1.5,218,4900,45245
Toyota,2006,2.7,219,16200,27603
Renault,2006,2.5,220,10600,27515
Volkswagen,2006,2.5,220,17200,10016
Mercedes-Benz,2006,5.5,222,20500,96815
Mercedes-Benz,2006,5.5,222,20500,85726
Volkswagen,2006,2.5,224,10000,60061
Audi,2006,3,226,7600,14905
BMW,2006,3,227,19999,60647
Volkswagen,2006,1.9,228,7700,60565
BMW,2006,3,230,20900,46755
Volkswagen,2006,1.9,230,7500,10033
Mercedes-Benz,2006,1.8,230,10800,70503
Toyota,2006,4,233,23000,8816
Mercedes-Benz,2006,3.5,240,50000,13090
Mitsubishi,2006,3.2,240,14700,52002
Mercedes-Benz,2006,2.2,240,15300,48130
BMW,2006,2,243,5900,48108
Audi,2006,2,244,3200,52003
BMW,2006,3,245,15000,8055
Audi,2006,3,245,18500,94103
Volkswagen,2006,2.5,246,10500,2138
BMW,2006,3,250,13500,8901
BMW,2006,2.5,250,15300,1562
Mercedes-Benz,2006,2.2,250,8000,13078
Mercedes-Benz,2006,2.2,250,10600,49424
Audi,2006,2,250,5700,22903
Renault,2006,1.9,250,8800,37922
Mitsubishi,2006,1.3,250,5100,1520
BMW,2006,3,256,18400,22903
Volkswagen,2006,3.2,260,11200,36830
BMW,2006,3,260,18700,36067
Volkswagen,2006,2,265,5000,31901
Mercedes-Benz,2006,2.2,269,10999,37932
Volkswagen,2006,2,273,10900,95903
Renault,2006,1.5,274,6650,52003
Mercedes-Benz,2006,2.15,275,10000,37620
Volkswagen,2006,2.8,280,15000,52001
Volkswagen,2006,1.8,280,10200,37931
Volkswagen,2006,2.5,282,11000,10522
BMW,2006,4.8,285,20500,43230
BMW,2006,4.8,290,19999,80004-4448
Renault,2006,1.9,300,7900,46304
Volkswagen,2006,1.9,304,3500,44313
Mercedes-Benz,2006,2.2,344,8650,14850
Volkswagen,2006,1.9,345,7000,32837
Mercedes-Benz,2006,2.2,360,8999,1060
Mercedes-Benz,2006,2.2,360,10900,28704
Mercedes-Benz,2006,2.2,381,11500,8043
Mercedes-Benz,2006,2.2,386,16500,2143
Mercedes-Benz,2006,2.2,575,8800,74128
Renault,2005,1.9,1,6000,96822
Renault,2005,1.5,1,7150,27514
Volkswagen,2005,2,16,6700,30345
Mercedes-Benz,2005,3.5,50,18900,90025
Renault,2005,1.9,90,8100,27516
Toyota,2005,4.5,94,20000,20170
BMW,2005,4.5,95,19900,92104
Volkswagen,2005,1.6,95,9000,46234
Mercedes-Benz,2005,5,99,35500,22043
Mitsubishi,2005,1.6,99,7000,10003
BMW,2005,5,100,28000,47401
Toyota,2005,1.5,105,10200,94114
Mitsubishi,2005,1.3,120,5700,20009
BMW,2005,2.2,122,16500,55066
Volkswagen,2005,1.6,125,7300,88005
Mercedes-Benz,2005,2.2,127,9999,55104
Renault,2005,1.4,130,6100,12345
Volkswagen,2005,1.4,130,9750,43228
Mitsubishi,2005,1.3,130,5850,98119
Audi,2005,1.8,131,10000,24060
BMW,2005,4.4,134,18777,90068
BMW,2005,2.5,135,14990,91324
BMW,2005,5,137,27000,98033
Toyota,2005,4,139,20500,93103
BMW,2005,2.2,140,12800,94109
BMW,2005,2,140,12300,48104
BMW,2005,2,142,11600,97333
Mitsubishi,2005,1.6,142,5900,45243
Toyota,2005,4,150,19500,97124
Toyota,2005,2.7,150,8420,60302
Volkswagen,2005,2.5,150,13999,90004
BMW,2005,2.5,150,16500,45750
Mitsubishi,2005,1.6,150,5999,47303
Volkswagen,2005,2,151,8300,14843
Mercedes-Benz,2005,3.5,154,8950,97401
Toyota,2005,2.7,154,16800,77301
Mercedes-Benz,2005,1.5,155,8900,6107
BMW,2005,2.5,160,11900,77252
Toyota,2005,2.4,160,12700,90802
Renault,2005,1.5,160,5500,22039
Toyota,2005,2.7,161,18900,77025
Mitsubishi,2005,2,161,8300,78728
Toyota,2005,2.7,165,15500,90272
Toyota,2005,2.7,165,16800,95616
Mercedes-Benz,2005,1.8,167,11900,45219
Renault,2005,1.6,167,6300,94110
Volkswagen,2005,1.9,168,7400,92630
Renault,2005,1.5,168,7500,93428
Mitsubishi,2005,3,170,11500,94115
Renault,2005,1.9,170,8900,95616
Renault,2005,1.5,171,5900,92704
Toyota,2005,1.8,172,8888,8330
Volkswagen,2005,2.5,173,14500,80013
Mercedes-Benz,2005,4,174,17600,79410
Volkswagen,2005,2,174,10000,92649
BMW,2005,3,175,8100,56082
Renault,2005,2,175,8000,94546
Audi,2005,3,176,14200,95031
Volkswagen,2005,2,176,7170,92646
Volkswagen,2005,1.9,176,9300,10025
Volkswagen,2005,1.9,176,9400,20037
Toyota,2005,3,179,10800,20815
Volkswagen,2005,2,180,6200,48135
Volkswagen,2005,1.8,180,7990,60563
Renault,2005,1.5,180,6555,76109
Toyota,2005,2.7,184,15000,20653
Mercedes-Benz,2005,3.7,185,15000,15208
Toyota,2005,2,185,10600,48867
Volkswagen,2005,2,186,10200,94109
Renault,2005,1.9,189,8000,44126
Toyota,2005,2.7,190,19200,10024
Mercedes-Benz,2005,1.8,191,13000,78626
Volkswagen,2005,2.5,193,8800,98225
Mitsubishi,2005,1.6,193,6700,59715
Audi,2005,2.4,195,11900,53213
Audi,2005,2.4,196,13500,62263-3004
Audi,2005,4.2,198,10500,97361
BMW,2005,4.8,200,18100,77006
Toyota,2005,2.7,200,10500,92507
Volkswagen,2005,2.5,200,13700,74105
Renault,2005,1.9,200,8800,32812
Mitsubishi,2005,1.6,200,5400,48823
Renault,2005,1.5,200,5950,68046
Volkswagen,2005,1.4,200,8350,60640
Renault,2005,1.5,202,6300,60640
Toyota,2005,1.4,204,8200,99701
Mercedes-Benz,2005,2.7,205,13500,95405
Renault,2005,1.9,206,8100,30064
Renault,2005,1.5,209,6400,84321
BMW,2005,3,210,17500,22657
Volkswagen,2005,3,210,17800,60062
Renault,2005,1.5,210,7000,94115
Renault,2005,1.9,215,4000,60611
Volkswagen,2005,1.9,216,8500,10706
Mercedes-Benz,2005,3.7,217,13200,6680
BMW,2005,3,217,14300,29662
Volkswagen,2005,2.5,217,9000,10706
Volkswagen,2005,1.9,217,8800,62221
Mercedes-Benz,2005,3,220,14750,21202
BMW,2005,2.5,220,13000,30076
Mercedes-Benz,2005,2.2,220,9500,60153
Volkswagen,2005,2,220,4500,55555
Volkswagen,2005,2,220,8500,2446
BMW,2005,2,220,10500,50322
Mercedes-Benz,2005,5.5,222,24500,14982
Audi,2005,2.5,222,10700,98383
Audi,2005,2.4,225,10900,46979
Volkswagen,2005,1.9,226,7800,68108
Renault,2005,1.5,227,6650,2021
Renault,2005,1.4,227,3999,90020
Renault,2005,2.5,228,6200,93711
Mercedes-Benz,2005,2.7,230,5600,32308
Mitsubishi,2005,1.6,230,5800,6279
Mercedes-Benz,2005,3.5,231,15800,63119
Volkswagen,2005,1.9,231,10000,2067
Toyota,2005,2.4,232,9000,90039
Volkswagen,2005,3.2,235,13000,91505
Volkswagen,2005,2,235,5200,52240
Volkswagen,2005,2.5,237,12999,96778
Volkswagen,2005,2.5,237,12999,55014
Mercedes-Benz,2005,3.2,240,4500,30030
Volkswagen,2005,2.5,240,10999,80228
Mercedes-Benz,2005,2.2,240,7600,95929
Volkswagen,2005,2,240,5150,75605
Volkswagen,2005,1.9,240,7300,33901
Mercedes-Benz,2005,2.7,242,14800,68164
Renault,2005,1.4,246,6200,21113
Renault,2005,2.5,248,8400,80206
Mercedes-Benz,2005,2.2,248,9500,94002
Volkswagen,2005,2,248,5200,89431
Volkswagen,2005,5,249,16800,22030
BMW,2005,4.4,250,18500,79912
Audi,2005,2.5,250,11400,92630
Mercedes-Benz,2005,2.2,250,7300,55391
Mercedes-Benz,2005,2.2,250,9400,79416
Mercedes-Benz,2005,2.2,250,11000,77379
Renault,2005,1.9,250,5900,70806
Renault,2005,1.5,250,3300,75240
Audi,2005,2.5,255,12900,66048
Renault,2005,1.5,256,3300,29063
BMW,2005,4.4,258,16300,89108
Audi,2005,3,259,7750,90403
Mercedes-Benz,2005,2.7,260,12800,48198
Renault,2005,2.2,260,3400,11414-2520
Volkswagen,2005,2,260,7650,48130
Volkswagen,2005,1.9,260,5200,32137
Renault,2005,1.9,260,8400,3301
Mercedes-Benz,2005,2.2,263,10999,38122
BMW,2005,3,265,13999,19711
BMW,2005,3,265,17800,60102
Mercedes-Benz,2005,2.2,272,13900,3060
Volkswagen,2005,1.9,272,8900,4046
Mercedes-Benz,2005,2.2,275,9900,98133
Renault,2005,1.5,277,5950,11554
Audi,2005,2.5,278,11800,85705
Volkswagen,2005,1.9,278,5900,2891
BMW,2005,3,280,18000,75605
Mercedes-Benz,2005,2.2,280,8000,75650
Mercedes-Benz,2005,2.2,280,9500,44240
Mercedes-Benz,2005,2.2,280,11200,44304
Volkswagen,2005,1.8,280,7500,78611
Renault,2005,1.5,280,7000,30306
Volkswagen,2005,2.5,283,10000,65804
Mercedes-Benz,2005,2.2,290,8700,63109
Mercedes-Benz,2005,2.2,300,4300,43612
Mercedes-Benz,2005,2.2,300,14500,19033
